,0,1,price,Market Capitalization,Current Liabilities,Shares,Cash,Operating Expenses,Current Ratio,PE Ratio,Earnings/Share,Debt/Equity,Debt,Current Debt,Interest Expense,Revenue,Price/Sales,Num. Active ATMs (all time),Num. Active 424s (all time),Num. Active 424B5s (past year),Num. Active 424B3s (past year),Shares Raised in the Past Year,Dollars Raised in the Past Year,Current Offering (shares),Current Offering (cash),ATM Present,Offering Present,change1m,change5m,open price,pm high,High Change,Detection TS,Hour,Minute,Volume Current Day,Volume PM,Change 1m,Change 5m,trend_data,trend_string,open_price,pm_open,hi_price,length_uptrend,length_retrace,Trend Data (present opportunity),Percentage Downtrend,Max. Downmove,Max. Upmove,Initial Trend,Initial Trend Move,Reaction,Change to High,Change from High,Change from Open,Prior Day Range,Length Prior,Length After,Shares Traded,PD High,Prior Day Price Action Trend,Open,High,Low,Low Change,Range,Change from pm open to pm high,PM high to mkt open,PM retrace: PM gap,Premarket Move Change Classification,Premarket Move Time Classification,Shares Outstanding,Float Shares,Float Percentage,IO%,Insider%,IO Class,Float Class,downmove_percentage,upmove_percentage,backside_move_type,frontside_move_type,Open Price,Close Price,Downmove%,Upmove%,Max Price,Backward_move,Forward_move,Largest Pop 1m,Largest Pop 5m,Time from open to nearest megaseller,Num. Large Sellers
1779,CLSK,2020-05-21,2.9800000190734863,22130795.0,2449335.0,4863911.0,6376557.0,3085564.0,4.5,-0.765,-0.4,0.363,4558495.0,623905.0,1560315.0,976824.0,4.218,2,3,0,0,0.0,0.0,1800000.0,5250000.0,True,True,0.06677852348993284,-0.02684563758389264,2.98,3.19,0.0,2020-05-21 06:02:00,6.0,2.0,635026.0,17384840.0,0.003676470588235281,-0.020625000000000115,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0               7.0     -0.033457  Downtrend     2.69        2.98
1             175.0      0.226923    Uptrend     2.69        2.98
2              50.0     -0.147335  Downtrend     2.69        2.98
3              97.0      0.095588    Uptrend     2.69        2.98","Downtrend, Uptrend, Downtrend, Uptrend",2.98,2.69,3.19,119,148,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               1.0      0.067114    Uptrend         1534       1535       1
1             628.0     -0.283019  Downtrend         1535       2056     521",0.9980842911877394,-0.2830188679245284,0.0671140939597316,Uptrend,0.0671140939597316,-0.2830188679245284,0.6010362694300518,-0.12621359223300962,0.3989637305699483,0.9807692307692306,2823.0,181.0,22210808.0,3.09,Uptrending,3.179,3.179,2.25,-0.29223026108839256,0.29223026108839256,0.1858736059479554,0.06583072100313479,0.3541692789968652,Medium Retracement,Equal Uptrend/Downtrend,9865000.0,9658821.5,0.9791,0.0,2.09,Low IO,Medium,,,downmove,retracement,2.9,2.3,-0.22068965517241385,0.0034827586206896545,2.9101,0.0034827586206896545,-0.20964915295007047,-0.07232704402515723,-0.1037735849056604,0 days 01:22:45.810426000,2.0
1780,CLSK,2020-06-16,2.359999895095825,22130795.0,2449335.0,4863911.0,6376557.0,3085564.0,4.5,-0.765,-0.4,0.363,4558495.0,623905.0,1560315.0,976824.0,4.218,2,3,0,0,0.0,0.0,1800000.0,5250000.0,True,True,-0.01271186440677958,-0.009618644067796587,2.36,2.6,0.00858369098712447,2020-06-16 06:54:00,6.0,54.0,71080.0,1977635.0,-0.006622516556291314,-0.015511800524467769,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              97.0      0.167421    Uptrend     2.21        2.36
1               4.0     -0.104651  Downtrend     2.21        2.36
2              90.0      0.021645    Uptrend     2.21        2.36","Uptrend, Downtrend, Uptrend",2.36,2.21,2.6,22,77,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               9.0     -0.046610  Downtrend         1296       1305       9
1               6.0      0.042222    Uptrend         1305       1311       6
2              20.0     -0.070362  Downtrend         1311       1331      20
3               8.0      0.050459    Uptrend         1331       1339       8
4              49.0     -0.048035  Downtrend         1339       1386      47
5              19.0      0.041284    Uptrend         1386       1400      14
6              60.0     -0.048458  Downtrend         1400       1453      53
7             211.0      0.050926    Uptrend         1453       1601     148
8             247.0     -0.017621  Downtrend         1601       1646      45",0.4971428571428572,-0.07036247334754799,0.05092592592592587,Downtrend,-0.046610169491525376,0.04222222222222232,0.17619047619047626,-0.08502024291497992,0.07619047619047603,0.30000000000000016,868.0,1556.0,11562841.0,2.47,Sideways,2.33,2.35,2.16,-0.0729613733905579,0.08154506437768237,0.17647058823529418,0.09230769230769237,0.5230769230769233,Medium Retracement,Long Downtrend,9865000.0,9658821.5,0.9791,0.0,2.09,Low IO,Medium,,,micro downmove,retracement,2.3373,2.21,-0.07585675779745851,0.005433619988876121,2.35,0.005433619988876121,-0.059574468085106434,-0.02407002188183814,-0.031111111111111037,,0.0
1781,CLSK,2020-06-29,2.880000114440918,22130795.0,2449335.0,4863911.0,6376557.0,3085564.0,4.5,-0.765,-0.4,0.363,4558495.0,623905.0,1560315.0,976824.0,4.218,2,3,0,0,0.0,0.0,1800000.0,5250000.0,True,True,0.0017361111111110742,0.14062500000000008,2.88,3.3,0.1993067590987869,2020-06-29 06:39:00,6.0,39.0,286453.0,15269133.0,0.003333221103666517,-0.042119793946331696,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              13.0      0.006897    Uptrend      2.9        2.88
1              18.0     -0.102740  Downtrend      2.9        2.88
2             199.0      0.263359    Uptrend      2.9        2.88
3              10.0     -0.108761  Downtrend      2.9        2.88
4               7.0      0.108475    Uptrend      2.9        2.88
5               3.0     -0.113150  Downtrend      2.9        2.88
6               1.0      0.103379    Uptrend      2.9        2.88
7              79.0     -0.099944  Downtrend      2.9        2.88","Uptrend, Downtrend, Uptrend, Downtrend, Uptrend, Downtrend, Uptrend, Downtrend",2.88,2.9,3.3,74,109,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0              21.0      0.199653    Uptrend         1583       1604      21
1              56.0     -0.222865  Downtrend         1604       1660      56
2             552.0      0.184358    Uptrend         1660       2117     457",0.10486891385767792,-0.22286541244573085,0.19965277777777785,Uptrend,0.19965277777777785,-0.22286541244573085,0.3285024154589373,0.0,0.3285024154589373,0.3715710723192021,2335.0,28.0,14082047.0,2.75,Uptrending,2.885,3.46,2.68,-0.07105719237434996,0.27036395147313685,0.1379310344827586,0.12727272727272726,0.9227272727272728,Full Retracement,Equal Uptrend/Downtrend,9865000.0,9658821.5,0.9791,0.0,2.09,Low IO,Medium,,,downmove,no upside,3.285,3.1799,-0.1735159817351599,0.0,3.285,0.0,-0.031993911719939185,-0.059334298118668624,-0.09174311926605498,,0.0
1782,CLSN,2020-05-29,3.1500000953674316,28315022.0,7894457.0,29257101.0,6875273.0,4872666.0,2.057,-1.257,-0.1,1.629,11335127.0,2227961.0,343603.0,125000.0,56.63,2,3,0,1,0.0,0.0,4571428.0,15000000.0,True,True,-0.041936507936507904,-0.024158730158730102,3.15,3.31,0.06033997150336332,2020-05-29 07:35:00,7.0,35.0,72231.0,917847.0,-0.0032679738562092497,-0.009803921568627529,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              12.0     -0.010239  Downtrend     2.93        3.15
1             171.0      0.086207    Uptrend     2.93        3.15","Downtrend, Uptrend",3.15,2.93,3.31,40,15,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               9.0     -0.047619  Downtrend         1418       1427       9
1              22.0      0.060000    Uptrend         1427       1449      22
2             156.0     -0.078616  Downtrend         1449       1595     146
3             423.0      0.037543    Uptrend         1595       1768     173",0.4428571428571429,-0.07861635220125786,0.06000000000000005,Downtrend,-0.0476190476190476,0.06000000000000005,1.4452054794520548,-0.1792717086834733,1.0068493150684934,1.5319148936170215,1825.0,1196.0,49424179.0,3.57,Extreme Uptrend,3.0179,3.2,2.92,-0.03243977600318105,0.09277974750654436,0.12969283276450508,0.04833836858006048,0.3727142629988874,Medium Retracement,Medium Uptrend then downmove,29260000.0,21298354.0,0.7279,5.29,21.92,Mid IO,Large Float,,,micro downmove,retracement,3.0739,3.04,-0.04356029799277795,0.02801001984449724,3.16,0.02801001984449724,-0.03797468354430383,,,,
1783,CMRX,2020-04-29,1.9700000286102293,106811318.0,9228000.0,61740646.0,16901000.0,10640000.0,12.797,-0.852,0.01,0.086,196000.0,0.0,0.0,6767000.0,8.532,0,0,0,[],0.0,0.0,0.0,0.0,False,False,-0.0355329949238579,-0.05157360406091367,1.97,2.21,0.3788421052631581,2020-04-29 06:02:00,6.0,2.0,41571.0,7778749.0,0.019560804576490117,0.08876176416312953,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0               9.0     -0.035088  Downtrend     1.71        1.97
1              70.0      0.333333    Uptrend     1.71        1.97
2             128.0     -0.104545  Downtrend     1.71        1.97","Downtrend, Uptrend, Downtrend",1.97,1.71,2.21,27,125,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               2.0     -0.060914  Downtrend          859        861       2
1              74.0      0.415351    Uptrend          861        935      74
2             553.0     -0.167430  Downtrend          935       1307     372",0.8348214285714286,-0.16743049190345238,0.4153513513513512,Downtrend,-0.060913705583756285,0.4153513513513512,0.2580645161290322,-0.05128205128205122,0.19354838709677424,0.4233576642335765,1326.0,96.0,2117918.0,1.95,Slight Uptrend,1.9,2.6198,1.85,-0.02631578947368412,0.40515789473684216,0.29239766081871343,0.1085972850678733,0.3714027149321267,Medium Retracement,Long Downtrend,61930000.0,44007458.0,0.7106,26.46,2.48,High IO,Large Float,,,no downside,mid squeeze,1.8684,2.24,0.0,0.3755084564333118,2.57,0.3755084564333118,-0.12840466926070024,-0.04381632867500258,-0.06607929515418498,,0.0
1791,COCP,2020-06-16,1.5299999713897705,39887635.0,2286000.0,52140699.0,7518000.0,48327000.0,3.622,-0.507,-1.5,0.11,817000.0,280000.0,3000.0,402000.0,6.077000000000001,4,10,2,7,20520053.0,200000.0,4210527.0,0.001,True,True,-0.013006535947712438,-0.014379084967320275,1.53,1.57,0.0,2020-06-16 07:43:00,7.0,43.0,399256.0,4064662.0,0.0,0.011582733812949721,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0             158.0     -0.007463  Downtrend     1.34        1.53
1             162.0      0.150376    Uptrend     1.34        1.53","Downtrend, Uptrend",1.53,1.34,1.57,95,7,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0              82.0     -0.120980  Downtrend         1730       1812      82
1              82.0      0.063276    Uptrend         1812       1890      78
2             465.0     -0.055874  Downtrend         1890       2183     293",0.8278145695364238,-0.12098039215686275,0.06327608000594838,Downtrend,-0.12098039215686275,0.06327608000594838,0.6290322580645159,-0.08910891089108912,0.4838709677419353,0.6648351648351647,2649.0,382.0,52354452.0,1.515,Large Uptrend,1.5101,1.5101,1.33,-0.11926362492550158,0.11926362492550158,0.1716417910447761,0.02547770700636945,0.1484353364718916,Small-Medium Retracement,Sudden Downmove,52140000.0,6314153.999999999,0.1211,2.97,84.92,Low IO,Medium,,,downmove,no upside,1.508,1.36,-0.11803713527851455,0.0,1.508,0.0,-0.0981432360742705,-0.034378852212025766,-0.047297297297297335,0 days 00:00:00.078483000,2.0
1794,CRIS,2020-06-10,2.190000057220459,26935554.0,6541000.0,36582309.0,16399000.0,10460000.0,3.823,-0.759,-0.26,-2.035,166000.0,166000.0,0.0,3287000.0,2.692,3,3,3,3,0.0,30000000.01,0.0,30000000.0,True,True,-0.018264840182648408,-0.1004566210045662,2.19,2.75,0.6372093023255815,2020-06-10 03:00:00,3.0,0.0,22340.0,49346188.0,-0.005729806153960682,0.07898947055102877,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              48.0      0.486486    Uptrend     1.85        2.19
1             188.0     -0.309091  Downtrend     1.85        2.19
2              94.0      0.152632    Uptrend     1.85        2.19","Uptrend, Downtrend, Uptrend",2.19,1.85,2.75,47,274,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               5.0     -0.098174  Downtrend          868        873       5
1             161.0      0.787291    Uptrend          873       1034     161
2             463.0     -0.492903  Downtrend         1034       1444     410",0.7204861111111112,-0.4929034816850336,0.7872911392405063,Downtrend,-0.0981735159817351,0.7872911392405063,1.8895683453237409,-0.21158554296858792,1.278177458033573,2.084474593626008,787.0,10.0,4098622.0,2.4099,Extreme Uptrend,2.15,3.52,1.58,-0.26511627906976737,0.9023255813953488,0.4864864864864864,0.20363636363636364,0.41858585858585867,Medium Retracement,Sudden Upmove to Fade,36580000.0,30299214.0,0.8283,10.89,6.28,Mid IO,Large Float,,,downmove,huge squeeze,1.97,1.8,-0.18274111675126894,0.7223350253807106,3.3930000000000002,0.7223350253807106,-0.4694960212201591,-0.12068965517241373,-0.12761020881670532,0 days 06:09:49.037121000,1.0
1796,CTIC,2020-06-01,1.2599999904632568,58206189.0,18488000.0,73678720.0,31144000.0,9474000.0,1.924,-1.145,-0.14,1.197,9267000.0,4812000.0,199000.0,0.0,17.401,3,5,1,2,0.0,0.0,20000000.0,0.001,True,True,-0.011904761904761828,-0.016349206349206308,1.26,1.65,0.0,2020-06-01 06:00:00,6.0,0.0,7227.0,1998198.0,0.004347826086956719,-0.008695652173913104,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0               3.0      0.268519    Uptrend     1.08        1.26
1               5.0     -0.124088  Downtrend     1.08        1.26
2              56.0      0.375000    Uptrend     1.08        1.26
3              86.0     -0.236364  Downtrend     1.08        1.26","Uptrend, Downtrend, Uptrend, Downtrend",1.26,1.08,1.65,46,78,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0             112.0     -0.142857  Downtrend          349        457     108
1             517.0      0.101852    Uptrend          457        699     242",0.3085714285714285,-0.1428571428571428,0.10185185185185174,Downtrend,-0.1428571428571428,0.10185185185185174,0.0,-0.11157564672066883,-0.11157564672066883,0.1480999999999999,1.0,442.0,707302.0,1.1481,Slight Downtrend,1.245,1.245,1.09,-0.1244979919678715,0.1244979919678715,0.5277777777777776,0.2363636363636363,0.4478468899521532,Medium Retracement,Medium Downtrend,73680000.0,59290296.0,0.8047,9.45,10.08,Mid IO,Large Float,,,downmove,no upside,1.2394,1.19,-0.11650798773600135,0.0,1.2394,0.0,-0.03985799580442158,-0.04347826086956506,-0.06766917293233088,0 days 00:00:00.269472000,2.0
1797,CTSO,2020-04-13,8.590000152587889,195585657.0,9936267.0,35051193.0,12232418.0,10766949.0,2.104,-9.3,-0.12,7.011,15694867.0,1666666.0,311958.0,7430311.0,7.838999999999999,0,0,0,[],0.0,0.0,0.0,0.0,False,False,0.029103608847497086,0.08963911525029099,8.59,9.5,0.05882352941176465,2020-04-13 06:14:00,6.0,14.0,8479.0,3895505.0,0.0012146868873947894,-0.012014576242648678,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0               1.0     -0.001333  Downtrend      7.5        8.59
1             211.0      0.275033    Uptrend      7.5        8.59
2              97.0     -0.100524  Downtrend      7.5        8.59","Downtrend, Uptrend, Downtrend",8.59,7.5,9.5,33,91,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               5.0      0.091967    Uptrend          604        609       5
1             624.0     -0.144989  Downtrend          609       1020     411",0.9879807692307692,-0.1449893390191899,0.09196740395809093,Uptrend,0.09196740395809093,-0.1449893390191899,0.005333333333333338,-0.12466843501326265,-0.12000000000000005,0.2401315789473684,7.0,1430.0,3231278.0,7.54,Slight Downtrend,8.84,9.36,7.79,-0.1187782805429864,0.17760180995475106,0.26666666666666666,0.09578947368421054,0.35921052631578954,Medium Retracement,Medium Downtrend,36210000.0,8770061.999999998,0.24219999999999994,19.5,56.28,Mid IO,Medium,,,downmove,no upside,9.36,8.02,-0.16772435897435894,0.0,9.36,0.0,-0.14316239316239315,-0.06076759061833691,-0.039290553023771324,0 days 00:00:01.309243000,2.0
1801,CTXR,2020-06-26,1.5499999523162842,31808323.0,3629864.0,31493389.0,2836743.0,4447925.0,0.7809999999999999,-1.423,-0.15,0.226,1295412.0,319214.0,3991.0,0.0,,0,0,0,[],0.0,0.0,0.0,0.0,False,False,-0.049161290322580674,-0.03870967741935488,1.55,1.85,0.3062152259465328,2020-06-26 08:10:00,8.0,10.0,1185093.0,42556593.0,0.0,0.0066666666666666,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0               7.0      0.036496    Uptrend     1.37        1.55
1              70.0     -0.140845  Downtrend     1.37        1.55
2             154.0      0.172131    Uptrend     1.37        1.55
3              44.0     -0.118881  Downtrend     1.37        1.55
4              31.0      0.460317    Uptrend     1.37        1.55
5              16.0     -0.157609  Downtrend     1.37        1.55","Uptrend, Downtrend, Uptrend, Downtrend, Uptrend, Downtrend",1.55,1.37,1.85,195,17,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               2.0     -0.090387  Downtrend         1614       1616       2
1              27.0      0.368891    Uptrend         1616       1643      27
2             600.0     -0.310881  Downtrend         1643       2147     504",0.949343339587242,-0.31088082901554404,0.36889141073835024,Downtrend,-0.0903870967741936,0.36889141073835024,0.6908760780753518,-0.020134228187919486,0.6568315932818883,0.7738095238095238,2277.0,40.0,13966459.0,1.49,Large Uptrend,1.4738,1.9251,1.2101,-0.17892522730356902,0.4851404532501018,0.3503649635036496,0.16216216216216214,0.4628378378378379,Medium Retracement,Sudden Downmove,45190000.0,31800203.0,0.7037,2.39,27.24,Low IO,Large Float,,,downmove,mid squeeze,1.49,1.33,-0.18785234899328865,0.2684563758389261,1.89,0.2684563758389261,-0.2962962962962962,-0.08011869436201781,-0.1411764705882353,0 days 00:00:00.335577000,3.0
1805,DARE,2020-04-28,1.2400000095367432,22715172.0,5612406.0,24690404.0,4780107.0,3860810.0,1.148,-0.948,-0.21,15.884,800452.0,410896.0,0.0,0.0,,4,7,3,3,0.0,2.82,3720500.0,4100000.0,True,True,-0.0241935483870968,-0.0241935483870968,1.24,1.49,0.04950413223140501,2020-04-28 05:12:00,5.0,12.0,7862.0,1339060.0,-0.002773575390821903,0.016977643301395284,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0             132.0      0.221311    Uptrend     1.22        1.24
1             195.0     -0.167785  Downtrend     1.22        1.24","Uptrend, Downtrend",1.24,1.22,1.49,19,116,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               7.0     -0.072581  Downtrend          537        544       7
1              64.0      0.104261    Uptrend          544        608      64
2             337.0     -0.165289  Downtrend          608        870     262
3             221.0      0.056604    Uptrend          870        895      25",0.7513966480446927,-0.16528860540200013,0.1042608695652175,Downtrend,-0.07258064516129037,0.1042608695652175,0.4077669902912621,-0.11034482758620684,0.2524271844660194,0.4948453608247423,539.0,110.0,1463244.0,1.45,Uptrending,1.21,1.2699,1.06,-0.12396694214876025,0.17347107438016526,0.2213114754098361,0.16778523489932887,0.758140691026597,Full Retracement,Sudden Upmove to Fade,24990000.0,24132843.0,0.9657,1.22,2.21,Low IO,Large Float,,,downmove,retracement,1.21,1.12,-0.12396694214876025,0.04132231404958681,1.26,0.04132231404958681,-0.11111111111111104,-0.04166666666666671,-0.05000000000000005,0 days 03:07:30.948538000,1.0
1811,DTSS,2020-04-01,2.2100000381469727,62831538.0,2026880.0,20943846.0,2804740.0,765461.0,1.546,-30.0,-0.04,0.556,1114892.0,579475.0,0.0,0.0,,0,0,0,[],0.0,0.0,0.0,0.0,False,False,0.1945701357466064,0.1990950226244344,2.21,3.28,0.16287878787878776,2020-04-01 08:07:00,8.0,7.0,4141.0,1592992.0,0.014812996153531488,0.031180947704394724,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              36.0      0.364882    Uptrend     2.11        2.21
1               4.0     -0.124970  Downtrend     2.11        2.21
2               5.0      0.301587    Uptrend     2.11        2.21
3              14.0     -0.326220  Downtrend     2.11        2.21","Uptrend, Downtrend, Uptrend, Downtrend",2.21,2.11,3.28,13,15,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               8.0      0.384615    Uptrend           89         97       8
1             132.0     -0.281046  Downtrend           97        211     114
2             190.0      0.277273    Uptrend          211        347     136
3             238.0     -0.217082  Downtrend          347        418      71",0.5623100303951368,-0.2810457516339869,0.38461538461538464,Uptrend,0.38461538461538464,-0.2810457516339869,0.23563218390804594,-0.11627906976744184,0.0919540229885057,0.4454753260723409,37.0,104.0,81924.0,2.15,Sideways,2.64,3.07,2.2,-0.16666666666666666,0.3295454545454544,0.5545023696682464,0.3262195121951219,0.5883104023347926,Medium Retracement,Equal Uptrend/Downtrend,20940000.0,5942771.999999999,0.28379999999999994,0.0,71.62,Low IO,Medium,,,downmove,retracement,2.65,2.2,-0.1698113207547169,0.06415094339622639,2.82,0.06415094339622639,-0.2198581560283687,,,,
1814,ECOR,2020-04-03,1.2999999523162842,36251074.0,9144681.0,29959565.0,13563791.0,8889519.0,2.902,-0.7859999999999999,-0.29,0.435,2018203.0,598323.0,0.0,674942.0,15.166,1,1,1,1,0.0,0.0,0.0,25000000.0,True,True,0.07692307692307683,-0.007769230769230767,1.3,1.77,0.0,2020-04-03 05:19:00,5.0,19.0,59792.0,18350146.0,-0.01636330207758785,0.020408163265306145,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              21.0     -0.157534  Downtrend     1.46         1.3
1             118.0      0.341463    Uptrend     1.46         1.3
2               2.0     -0.103030  Downtrend     1.46         1.3
3               6.0      0.101351    Uptrend     1.46         1.3
4              13.0     -0.116564  Downtrend     1.46         1.3
5              71.0      0.229167    Uptrend     1.46         1.3
6              99.0     -0.265537  Downtrend     1.46         1.3","Downtrend, Uptrend, Downtrend, Uptrend, Downtrend, Uptrend, Downtrend",1.3,1.46,1.77,129,100,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               1.0      0.076923    Uptrend         1805       1806       1
1              55.0     -0.235714  Downtrend         1806       1861      55
2              52.0      0.252336    Uptrend         1861       1913      52
3             521.0     -0.294776  Downtrend         1913       2294     381",0.8916155419222904,-0.29477611940298515,0.2523364485981309,Uptrend,0.07692307692307683,-0.23571428571428565,2.434684684684685,-0.3617486338797815,1.192192192192192,4.863881056139451,631.0,1452.0,27426019.0,2.2875,Extreme Uptrend,1.4,1.4,0.92,-0.3428571428571428,0.3428571428571428,0.2123287671232877,0.2655367231638418,1.2505923090942224,Full Retracement,Equal Uptrend/Downtrend,30420000.0,24576318.0,0.8079,10.94,8.27,Mid IO,Large Float,,,great downmove,retracement,1.2899,0.93,-0.2790138770447321,0.00015505077913014804,1.2901,0.00015505077913014804,-0.27912564917448257,-0.06938775510204097,-0.12857142857142853,0 days 02:02:09.725077000,4.0
1816,EDSA,2020-04-20,2.7799999713897705,28260717.0,704162.0,8859159.0,3827050.0,1209704.0,6.855,-1.34,-0.15,0.202,218145.0,66631.0,0.0,107800.0,44.405,0,0,0,[],0.0,0.0,0.0,0.0,False,False,0.05575539568345333,0.2086330935251799,2.78,3.6,0.1448040885860306,2020-04-20 08:01:00,8.0,1.0,1100.0,1189243.0,-0.024137931034482696,-0.01144827586206898,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0               7.0      0.338235    Uptrend     2.72        2.78
1              22.0     -0.236264  Downtrend     2.72        2.78","Uptrend, Downtrend",2.78,2.72,3.6,8,19,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0              13.0      0.212230    Uptrend           71         84      13
1             479.0     -0.237389  Downtrend           84        323     239",0.9484126984126984,-0.2373887240356084,0.21223021582733825,Uptrend,0.21223021582733825,-0.2373887240356084,0.059574468085106434,-0.008072289156626597,0.05102127659574463,0.2146341463414637,75.0,3.0,50040.0,2.49,Sideways,2.935,3.36,2.4003,-0.1821805792163544,0.3269846678023849,0.32352941176470584,0.22777777777777786,0.7040404040404044,Full Retracement,Medium Downtrend,8859000.0,7157186.1,0.8079,10.94,8.27,Mid IO,Medium,,,great downmove,no upside,3.36,2.57,-0.2818452380952381,0.0,3.36,0.0,-0.23511904761904764,,,,
1817,EDSA,2020-06-15,6.96999979019165,28260717.0,704162.0,8859159.0,3827050.0,1209704.0,6.855,-1.34,-0.15,0.202,218145.0,66631.0,0.0,107800.0,44.405,0,0,0,[],0.0,0.0,0.0,0.0,False,False,0.05021520803443336,-0.09756097560975606,6.97,9.7,0.3387978142076503,2020-06-15 07:15:00,7.0,15.0,18258.0,20871519.0,0.16212871287128716,0.04715346534653464,"   Trend Length (m)  Move Percent    Pivot  PM Open  Open Price
0              75.0      0.991429  Uptrend      3.5        6.97",Uptrend,6.97,3.5,9.7,39,37,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               9.0     -0.152080  Downtrend          186        195       9
1              53.0      0.650592    Uptrend          195        248      53
2             567.0     -0.465915  Downtrend          248        717     469",0.9001883239171374,-0.4659149154279857,0.6505922165820643,Downtrend,-0.15208034433285506,0.6505922165820643,0.02453987730061352,-0.13173652694610774,-0.11042944785276072,0.21005724222882385,105.0,93.0,186834.0,3.34,Slight Downtrend,7.32,9.8,5.2,-0.2896174863387978,0.6284153005464481,1.7714285714285711,0.28144329896907216,0.15887928167608914,Small-Medium Retracement,Equal Uptrend/Downtrend,8859000.0,7394607.3,0.8347,8.71,7.82,Mid IO,Medium,,,downmove,mid squeeze,6.29,5.22,-0.17011128775834666,0.3457869634340222,8.465,0.3457869634340222,-0.38334317779090377,-0.12339331619537275,-0.2013698630136986,0 days 00:00:01.132101000,2.0
1819,EKSO,2020-06-25,5.559999942779541,22730989.0,7550000.0,5843442.0,8516000.0,5418000.0,1.863,-2.372,-0.44,2.241,3199000.0,2604000.0,52000.0,1468000.0,1.931,0,1,0,0,0.0,0.0,20534898.0,0.0,False,True,-0.008992805755395652,0.11510791366906488,5.56,5.79,0.9691470054446462,2020-06-25 07:36:00,7.0,36.0,117542.0,41087897.0,-0.001919385796545048,-0.012476007677543307,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              15.0     -0.019608  Downtrend     3.06        5.56
1              75.0      0.853333    Uptrend     3.06        5.56","Downtrend, Uptrend",5.56,3.06,5.79,50,13,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0              78.0     -0.082734  Downtrend          685        755      70
1             551.0      1.019608    Uptrend          755       1299     544",0.11400651465798045,-0.08273381294964029,1.0196078431372553,Downtrend,-0.08273381294964029,1.0196078431372553,0.12109510086455327,-0.1902729936764177,-0.09221902017291074,0.2754754098360657,327.0,1324.0,3471203.0,3.8902,Sideways,5.51,10.85,5.1,-0.07441016333938298,1.043557168784029,0.892156862745098,0.03972366148531959,0.04452542276376482,Barely Retraces,Long Uptrend then downmove,7591000.0,6336207.7,0.8347,8.71,7.82,Mid IO,Medium,,,downmove,huge squeeze,6.11,10.29,-0.15873977086743046,0.7643207855973811,10.78,0.7643207855973811,-0.045454545454545484,-0.10184049079754602,-0.1497730711043873,0 days 00:00:00.615611000,2.0
