,Shares Outstanding,Float Shares,Float Percentage,IO%,Insider%,Months Left,Accumulated Deficit,Net Working Capital
1128,1859000.0,1796909.4,0.9666,2.79,0.55,29.34936614466816,-647562000.0,119952000.0
1129,16129999.0,12116855.2488,0.7512,18.16,6.72,1.6610178007464829,-30556000.0,6454000.0
1130,3595000.0,2700564.0,0.7512,18.16,6.72,4.422988546898095,-90745830.0,2727016.0
1131,10680000.0,6294792.0,0.5894,0.8,40.26,3.088199905320464,-35389016.0,2510790.0
1132,46710000.0,44500617.0,0.9527,4.59,0.14,11.510648620664153,-274529000.0,77887000.0
1133,4056000.0,3816290.4,0.9409,1.14,4.77,5.170327647564118,-160031000.0,11008000.0
1134,11710000.0,10448833.0,0.8923,5.1,5.67,,,
1135,10270000.0,5889845.0,0.5735,19.97,22.68,0.0,-24758326.0,-1917197.0
1136,24700000.0,6481280.000000003,0.2624000000000001,72.94,0.82,7.5092511877919135,-154231190.0,2212757.0
1137,13650000.0,2915640.0,0.2136,76.11,2.53,0.7880185188275379,-155613572.0,8914931.0
1138,284600.0,253151.7,0.8895,5.31,5.74,6.3789584799437025,-62180000.0,-12675000.0
1139,4774000.0,2165963.8,0.4537,48.7,5.93,15.248693054518295,-175501000.0,18213000.0
1140,3994000.0,2290559.0,0.5735,19.97,22.68,4.507063444765096,-3259625.0,8022147.0
1141,1800000.0,1368900.0,0.7605,17.23,6.72,5.972297016933703,-87825139.0,5537309.0
1142,11940000.0,9080370.0,0.7605,17.23,6.72,56.8698578908003,-178329000.0,142533000.0
1143,1800000.0,1368900.0,0.7605,17.23,6.72,5.972297016933703,-87825139.0,5537309.0
1144,2999000.0,786937.6000000002,0.2624000000000001,72.94,0.82,5.718219080628713,-55219349.0,13135266.0
1145,10420000.0,7924409.999999999,0.7605,17.23,6.72,7.805276007302033,-37228201.0,12233648.0
1146,11420000.0,10616032.0,0.9296,1.89,5.15,6.105623794426236,-19896569.0,15137184.0
1147,3508000.0,2848496.0,0.812,10.19,8.61,9.77532762773766,-335041765.0,46619424.0
1148,720700.0,575406.88,0.7984,9.18,10.98,0.7540974539657429,-15460327.0,-1467732.0
1149,227400.0,59669.76000000003,0.2624000000000001,72.94,0.82,5.987631374404379,-201606011.0,6875320.0
1150,227400.0,59669.76000000003,0.2624000000000001,72.94,0.82,5.987631374404379,-201606011.0,6875320.0
1151,57980000.0,34863374.0,0.6013,21.94,17.93,21.32031515316172,-2199447000.0,87515000.0
1152,23090000.0,20600898.0,0.8922,5.11,5.67,5.829980256975228,-72373092.0,1086466.0
1153,7990000.0,6826656.0,0.8544,11.11,3.45,7.930424971793907,-403852000.0,5999000.0
1154,9144000.0,8802014.4,0.9626,3.74,0.0,4.491925465838508,-10998000.0,5323000.0
1155,33390000.0,30712122.0,0.9198,1.72,6.3,3.4608876535687445,-121615959.0,6535972.0
1156,51320000.0,44304556.0,0.8633,11.2,2.47,17.51707121899173,-309462000.0,40405000.0
1157,4774000.0,1134302.3999999994,0.2375999999999999,70.45,5.79,15.248693054518295,-175501000.0,18213000.0
1158,906800.0,857742.12,0.9459,2.06,3.35,7.164816962067253,-311608000.0,8989000.0
1159,56070000.0,40168547.99999999,0.7163999999999998,23.4,4.96,9.638016181569824,-676970000.0,44520000.0
1160,57080000.0,38688824.0,0.6778,22.0,10.22,0.3290709183809957,-291282000.0,-29379000.0
1161,20810000.0,19430297.0,0.9337,0.96,5.67,5.829980256975228,-72373092.0,1086466.0
1162,9648000.0,9302601.6,0.9642,0.0,3.58,0.4122975503112536,-14701902.0,-63131.0
1163,19770000.0,13700610.000000002,0.6930000000000001,7.86,22.84,14.6711519527404,-117734000.0,13866000.0
1164,86150000.0,81058535.0,0.9409,3.48,2.43,40.58815106341896,-455060627.0,50041584.0
1165,25770000.0,23203308.0,0.9004,7.82,2.14,14.919226393629124,-16407000.0,11949000.0
1166,9570000.0,9004413.0,0.9409,3.48,2.43,15.473963902421627,-386792688.0,46571989.0
1167,4113000.0,3550752.9,0.8633,11.2,2.47,0.6644506648005598,-179911000.0,5632000.0
1168,1448000.0,32145.599999999995,0.0222,94.33,3.45,7.930424971793907,-403852000.0,5999000.0
1169,35460000.0,24573780.000000004,0.6930000000000001,7.86,22.84,31.003881550115818,-140135000.0,174451000.0
1170,1210000.0,26862.0,0.0222,94.33,3.45,7.930424971793907,-403852000.0,5999000.0
1171,5351000.0,3845228.6,0.7186,18.58,9.56,4.375042852245458,-64896000.0,29519000.0
1172,22930000.0,21109358.0,0.9206,1.64,6.3,13.93548597066276,-152465000.0,12645700.0
1173,11090000.0,8864237.0,0.7993,9.18,10.89,2.1986074270557032,-206716000.0,27901000.0
1174,137960000.0,114906884.0,0.8329,14.21,2.5,13.154925847457626,-358914000.0,46853000.0
1175,21620000.0,5779026.000000003,0.2673000000000001,72.49,0.78,7.5092511877919135,-154231190.0,2212757.0
1176,25770000.0,23203308.0,0.9004,7.82,2.14,14.919226393629124,-16407000.0,11949000.0
1177,1739000.0,1636225.1,0.9409,3.48,2.43,5.972297016933703,-87825139.0,5537309.0
1178,133100.0,118019.77,0.8867,5.59,5.74,6.3789584799437025,-62180000.0,-12675000.0
1179,33130000.0,28087614.0,0.8478,13.18,2.04,6.059279823630277,-963012000.0,37462000.0
1180,33130000.0,28067736.0,0.8472,13.24,2.04,6.059279823630277,-963012000.0,37462000.0
1181,36120000.0,32706660.0,0.9055,7.7,1.75,8.568604984245201,-278930000.0,-17899000.0
1182,22930000.0,21194199.0,0.9243,1.27,6.3,13.93548597066276,-152465000.0,12645700.0
1183,51320000.0,44520100.0,0.8675,10.77,2.48,17.51707121899173,-309462000.0,40405000.0
1184,556300.0,516190.77,0.9279,3.86,3.35,7.164816962067253,-311608000.0,8989000.0
1185,21620000.0,6522753.999999999,0.3017,69.05,0.78,7.5092511877919135,-154231190.0,2212757.0
1186,9648000.0,9302601.6,0.9642,0.0,3.58,0.4122975503112536,-14701902.0,-63131.0
1187,51430000.0,46554436.0,0.9052,7.82,1.66,15.577541338852651,-41931531.0,-10283512.0
1188,2359000.0,2136074.5,0.9055,7.7,1.75,63.452524401919575,47880159.0,50801491.0
1189,21620000.0,6522753.999999999,0.3017,69.05,0.78,7.5092511877919135,-154231190.0,2212757.0
1190,21620000.0,6522753.999999999,0.3017,69.05,0.78,7.5092511877919135,-154231190.0,2212757.0
1191,37740000.0,27791736.0,0.7363999999999999,6.08,20.28,2.8635710866443262,-185711000.0,2390000.0
1192,19270000.0,5813758.999999999,0.3017,69.05,0.78,0.0,-156435278.0,-34762130.0
1193,13680000.0,8878320.0,0.649,26.66,8.44,1.1567197367250734,-168691000.0,24382000.0
1194,78610000.0,67871874.0,0.8634,12.0,1.66,6.782291137095407,-524086000.0,3074000.0
1195,9378000.0,7884084.6,0.8407,9.37,6.56,3.6911358063338033,-56197000.0,-1467000.0
1196,19270000.0,5813758.999999999,0.3017,69.05,0.78,0.2166729313194351,-156435278.0,-34762130.0
1197,11420000.0,10635446.0,0.9313,1.72,5.15,2.5367738190213256,-12230952.0,7382465.0
1198,10540000.0,9749500.0,0.925,1.83,5.67,6.626382926494182,-68846326.0,1408658.0
1199,19270000.0,5813758.999999999,0.3017,69.05,0.78,0.2166729313194351,-156435278.0,-34762130.0
1200,9648000.0,9302601.6,0.9642,0.0,3.58,1.0032840142622097,-12785931.0,744329.0
1201,4335000.0,758625.0000000001,0.17500000000000004,3.42,79.08,0.9090770867768224,-69745785.0,-1139616.0
1202,720000.0,409104.0,0.5682,35.89,7.29,0.7540974539657429,-15460327.0,-1467732.0
1203,44560000.0,28919440.0,0.649,26.66,8.44,3.171480894523684,-221189000.0,
1204,484100.0,449196.39,0.9279,3.86,3.35,0.0,-301327000.0,-39026000.0
1205,5664000.0,5239200.0,0.925,1.83,5.67,6.626382926494182,-68846326.0,1408658.0
1206,13040000.0,12421904.0,0.9526,0.0,4.74,0.7439302239399123,-17452352.0,-637390.0
1207,51040000.0,44491568.0,0.8717,10.33,2.5,21.46060206548012,-297870000.0,49753000.0
1208,13040000.0,13040000.0,1.0,0.0,0.0,0.7439302239399123,-17452352.0,-637390.0
1209,16129999.0,15097679.064000001,0.936,3.19,3.21,1.4606001936108424,-20487000.0,3937000.0
1210,50990000.0,44447983.0,0.8717,10.33,2.5,21.46060206548012,-297870000.0,49753000.0
1211,9144000.0,8276234.4,0.9051,7.82,1.67,9.488860215053764,-10147000.0,3062000.0
1212,16129999.0,15097679.064000001,0.936,3.19,3.21,1.122927794263106,-14325000.0,5199000.0
1213,5496000.0,4745246.3999999985,0.8634,12.0,1.66,5.288110351577213,29730794.0,72236890.0
1214,12350000.0,7387770.000000001,0.5982000000000001,31.44,8.74,1.1518934784164936,-170048000.0,19216000.0
1215,4107999.0,3580942.7283,0.8717,10.33,2.5,0.6096733668341711,-177056000.0,6949000.0
1216,567000.0,51653.69999999998,0.09109999999999996,7.41,83.48,8.292233303112724,-39157000.0,6644000.0
1217,123100.0,111910.21,0.9091,3.35,5.74,17.3786941580756,-329129000.0,-1385000.0
1218,438400.0,115386.88000000006,0.2632000000000001,21.63,52.05,4.068353769893036,-291177000.0,-30212000.0
1219,824000.0,679058.4,0.8241,0.08,17.51,3.093289925845542,-70958000.0,3031000.0
1220,35170000.0,23468941.0,0.6673,6.49,26.78,0.4161320525618068,-5655523.0,10021245.0
1221,160650000.0,108968895.0,0.6782999999999999,29.03,3.14,6.38283398102879,-985840000.0,89454000.0
1222,20770000.0,13924208.0,0.6704,30.37,2.59,13.856393491344082,-149390000.0,65585000.0
1223,2136000.0,1792317.6,0.8391,2.33,13.76,2.1578610310598783,-164297000.0,14646000.0
1224,2136000.0,1792317.6,0.8391,2.33,13.76,2.1578610310598783,-164297000.0,14646000.0
1225,2136000.0,1792317.6,0.8391,2.33,13.76,2.1578610310598783,-164297000.0,14646000.0
1226,720000.0,474624.0,0.6592,28.53,5.55,1.8869923320149657,-12741444.0,1994298.0
1227,20090000.0,10302152.0,0.5128,3.01,45.71,0.8482682271073858,-151911000.0,-21176000.0
1228,9552000.0,6884126.4,0.7207,5.13,22.8,10.045882372325426,-378947243.0,54398924.0
1229,10260000.0,8843094.0,0.8619,13.6,0.21,3.7175028085379553,-264193000.0,-2698000.0
1230,1263000.0,812614.2,0.6434,28.84,6.82,3.41534430048042,-356109000.0,-282000.0
1231,25350000.0,20710950.0,0.8170000000000001,16.09,2.21,2.7826974783809315,-107727000.0,41785000.0
1232,21260000.0,16408468.0,0.7718,12.51,10.31,5.965206025915053,-121068237.0,23658141.0
1233,23580000.0,20127888.0,0.8536,5.1,9.54,0.3775489007290909,-40620485.0,-6322182.0
1234,33390000.0,15042195.0,0.4505,4.93,50.02,10.659748989828456,-105971916.0,19782028.0
1235,15610000.0,12975032.0,0.8312,8.18,8.7,4.376856368563686,-47418000.0,2691000.0
1236,41530000.0,35026402.0,0.8434,6.24,9.42,3.606276037636372,-92861107.0,9165126.0
1237,248500.0,65927.04999999999,0.2653,21.42,52.05,2.621790185944376,-76987449.0,2943824.0
1238,21470000.0,16570546.0,0.7718,12.51,10.31,11.144093178036606,-11295000.0,7631000.0
1239,2364000.0,757425.6000000002,0.3204,65.77,2.19,9.293677682125336,-165937000.0,15253000.0
1240,12760000.0,12014816.0,0.9416,5.72,0.12,7.1833891330124855,-309577000.0,220565000.0
1241,6052000.0,5251320.4,0.8677,3.51,9.72,19.61591625350633,-3099575.0,9543911.0
1242,22570000.0,16855276.0,0.7468,20.68,4.64,17.45593971631206,-87207000.0,39887000.0
1243,567000.0,62029.799999999974,0.10939999999999994,5.58,83.48,5.725848142164782,-36990000.0,5020000.0
1244,23580000.0,20127888.0,0.8536,5.1,9.54,0.3775489007290909,-40620485.0,-6322182.0
1245,11620000.0,7723814.000000001,0.6647000000000001,27.98,5.55,65.55510133251774,-120822896.0,12555354.0
1246,16129999.0,12215248.2427,0.7573,4.8,19.47,1.122927794263106,-14325000.0,5199000.0
1247,2627000.0,287393.7999999999,0.10939999999999996,5.58,83.48,9.879892899727237,-63852990.0,-1455634.0
1248,2770000.0,1985813.0,0.7169,17.93,10.38,2.534144795503081,-301142227.0,60378526.0
1249,16129999.0,12129759.248,0.752,5.33,19.47,1.122927794263106,-14325000.0,5199000.0
1250,9373000.0,7724289.300000003,0.8241,0.08,17.51,15.744385054848076,-9095459.0,8933884.0
1251,16129999.0,12129759.248,0.752,5.33,19.47,1.122927794263106,-14325000.0,5199000.0
1252,1992000.0,1163328.0,0.584,30.27,11.33,0.9603211756294756,-28575716.0,-10892860.0
1253,8646000.0,6006376.2,0.6947,20.92,9.61,10.04499822000712,-6228000.0,4722000.0
1254,51080000.0,33963092.0,0.6649,27.96,5.55,2.091269981367069,7340000.0,7467000.0
1255,54310000.0,37729157.0,0.6947,20.92,9.61,,,
1256,21260000.0,16365947.999999998,0.7697999999999999,12.71,10.31,5.965206025915053,-121068237.0,23658141.0
1257,13980000.0,10512960.0,0.752,5.33,19.47,1.122927794263106,-14325000.0,5199000.0
1258,35170000.0,24056280.0,0.6839999999999999,4.82,26.78,0.4161320525618068,-5655523.0,10021245.0
1259,35170000.0,24056280.0,0.6839999999999999,4.82,26.78,0.4161320525618068,-5655523.0,10021245.0
1260,8530000.0,8016494.0,0.9398,4.26,1.76,4.476146830696053,-15934849.0,3544530.0
1261,42600000.0,24878400.0,0.584,30.27,11.33,7.6775413711583935,-303000000.0,577000000.0
1262,10930000.0,7267357.000000001,0.6649,27.96,5.55,5.314318996415771,-196956000.0,18070000.0
1263,21260000.0,16365947.999999998,0.7697999999999999,12.71,10.31,5.965206025915053,-121068237.0,23658141.0
1264,13930000.0,12027162.0,0.8634,11.04,2.62,3.586170638567415,-132644066.0,460098.0
1265,13980000.0,10512960.0,0.752,5.33,19.47,1.122927794263106,-14325000.0,5199000.0
1266,17280000.0,12994560.0,0.752,5.33,19.47,1.82044087638772,-257101046.0,-3222862.0
1267,5370000.0,4425417.0,0.8241,0.08,17.51,17.095205369183127,85776599.0,15178013.0
1268,22520000.0,11264504.0,0.5002,0.02,49.96,13.83838368762639,26343030.0,75239973.0
1269,22590000.0,20979333.0,0.9287,0.53,6.6,1.083530581866485,-149261000.0,443400.0
1270,41530000.0,35038861.0,0.8437,6.21,9.42,3.606276037636372,-92861107.0,9165126.0
1271,8646000.0,6006376.2,0.6947,20.92,9.61,10.04499822000712,-6228000.0,4722000.0
1272,8731000.0,8467323.8,0.9698,2.33,0.69,11.635896548461346,-155131091.0,3047007.0
1273,22580000.0,18502052.0,0.8194,13.81,4.25,4.770160945803972,-162664972.0,17417192.0
1274,22210000.0,18130023.0,0.8163,14.06,4.31,4.770160945803972,-162664972.0,17417192.0
1275,1992000.0,487641.6,0.2448,75.52,0.0,1.1168645777440542,-23441219.0,32212445.0
1276,22210000.0,18130023.0,0.8163,14.06,4.31,4.770160945803972,-162664972.0,17417192.0
1277,5477000.0,4738152.7,0.8651,12.88,0.61,0.7861800894139508,28651140.0,65834526.0
1278,5173000.0,4867793.0,0.941,4.72,1.18,17.095205369183127,85776599.0,15178013.0
1279,5477000.0,4738152.7,0.8651,12.88,0.61,0.7861800894139508,28651140.0,65834526.0
1280,20960000.0,17973200.0,0.8575,2.86,11.39,0.3775489007290909,-40620485.0,-6322182.0
1281,5477000.0,4738152.7,0.8651,12.88,0.61,0.7861800894139508,28651140.0,65834526.0
1282,5173000.0,4867793.0,0.941,4.72,1.18,17.095205369183127,85776599.0,15178013.0
1283,19020000.0,16309650.0,0.8575,2.86,11.39,0.3775489007290909,-40620485.0,-6322182.0
1284,1147000.0,1031955.9,0.8996999999999999,6.2,3.83,6.7590430546328815,-88985623.0,-2408921.0
1285,19020000.0,16309650.0,0.8575,2.86,11.39,0.3775489007290909,-40620485.0,-6322182.0
1286,27320000.0,6687936.000000001,0.24480000000000005,75.52,0.0,4.294389840240484,-210696000.0,-58211000.0
1287,5477000.0,4738152.7,0.8651,12.88,0.61,0.7861800894139508,28651140.0,65834526.0
1288,2337000.0,1461559.7999999996,0.6254,27.7,9.76,75.220162637872,40234223.0,42075940.0
1289,720000.0,481752.0,0.6691,32.95,0.14,4.569497446710086,-9400227.0,5200689.0
1290,2996000.0,1981254.8,0.6613,3.63,30.24,1.0508666596323195,-3378426.0,5428529.0
1291,2578000.0,593713.4,0.2303000000000001,47.25,29.72,29.191686909581648,-19037000.0,11694000.0
1292,9325000.0,6166622.5,0.6613,3.63,30.24,0.1813658460688059,-21226961.0,-11075405.0
1293,2571000.0,2397971.7,0.9327,4.97,1.76,9.879892899727237,-63852990.0,-1455634.0
1294,34340000.0,23601882.0,0.6873,29.88,1.39,42.326338557775344,-143019248.0,107357381.0
1295,25220000.0,19780046.0,0.7843,20.3,1.27,3.6258650463703233,-203458000.0,35398000.0
1296,9660000.0,7576338.0,0.7843,20.3,1.27,65.55510133251774,-120822896.0,12555354.0
1297,4311000.0,3639346.2,0.8442,6.7,8.88,8.26554766516032,-167741000.0,24567000.0
1298,9660000.0,7576338.0,0.7843,20.3,1.27,65.55510133251774,-120822896.0,12555354.0
1299,10000000.0,7843000.0,0.7843,20.3,1.27,6.014773904038662,-108954000.0,4659000.0
1300,1581000.0,1334680.2,0.8442,6.7,8.88,5.032720165828112,-80270577.0,4554807.0
1301,35640000.0,28768608.0,0.8072,5.15,14.13,4.8341338166440115,-178381000.0,2670000.0
1302,21140000.0,4868542.000000001,0.2303000000000001,47.25,29.72,11.144093178036606,-11295000.0,7631000.0
1303,2571000.0,2392315.5,0.9305,4.95,2.0,9.879892899727237,-63852990.0,-1455634.0
1304,9015000.0,5961619.5,0.6613,3.63,30.24,0.1813658460688059,-21226961.0,-11075405.0
1305,8633000.0,868479.8000000002,0.10060000000000002,47.84,42.1,10.04499822000712,-6228000.0,4722000.0
1306,9015000.0,5961619.5,0.6613,3.63,30.24,0.1813658460688059,-21226961.0,-11075405.0
1307,15170000.0,12554692.0,0.8276,14.2,3.04,6.187844929744371,10477000.0,13120000.0
1308,11530000.0,9934248.0,0.8616,12.75,1.09,2.3652234022080307,-23325897.0,913188.0
1309,8321000.0,6514510.8999999985,0.7828999999999999,20.43,1.28,65.55510133251774,-120822896.0,12555354.0
1310,8675000.0,5736777.5,0.6613,3.63,30.24,0.1813658460688059,-21226961.0,-11075405.0
1311,16059999.0,12073907.2482,0.7518,5.35,19.47,1.82044087638772,-257101046.0,-3222862.0
1312,3994000.0,2754661.8,0.6897,3.93,27.1,13.446927178949213,-135176000.0,33576000.0
1313,16059999.0,12073907.2482,0.7518,5.35,19.47,1.82044087638772,-257101046.0,-3222862.0
1314,6980000.0,4814106.0,0.6897,3.93,27.1,0.6067264795743736,-57510126.0,4714357.0
1315,5477000.0,4718983.2,0.8616,12.75,1.09,0.7861800894139508,28651140.0,65834526.0
1316,2685000.0,444904.5,0.16569999999999996,1.56,81.87,6.864804896710023,-126792000.0,7471000.0
1317,3994000.0,2754661.8,0.6897,3.93,27.1,13.446927178949213,-135176000.0,33576000.0
1318,5477000.0,4718983.2,0.8616,12.75,1.09,0.7861800894139508,28651140.0,65834526.0
1319,50710000.0,35344870.0,0.6970000000000001,26.14,4.16,7.439042596739628,-660223000.0,53068000.0
1320,5340000.0,3258468.0,0.6102,29.46,9.52,13.434368435124707,-51319000.0,57263000.0
1321,3994000.0,2754661.8,0.6897,3.93,27.1,13.446927178949213,-135176000.0,33576000.0
1322,119730000.0,97639815.0,0.8155,18.24,0.21,1.1036332801029949,188049000.0,391667000.0
1323,30340000.0,20558384.0,0.6776,32.1,0.14,2.5953478186055974,-346017000.0,128783000.0
1324,40430000.0,34834488.0,0.8616,12.75,1.09,27.324786324786324,-139989000.0,41117000.0
1325,6980000.0,4814106.0,0.6897,3.93,27.1,1.0964660954245802,-54016820.0,4777319.0
1326,2961000.0,2606568.3,0.8803,3.99,7.98,5.886050074170077,-94944455.0,9117649.0
1327,7101000.0,6693402.6,0.9426,4.58,1.16,6.890276907655681,-220252000.0,17345000.0
1328,5448000.0,4265239.199999998,0.7828999999999998,20.43,1.28,33.20360591990323,-115520823.0,11136850.0
1329,2518000.0,2342999.0,0.9305,4.95,2.0,6.301851147533189,-61117998.0,-3004140.0
1330,15410000.0,13804278.0,0.8958,6.58,3.84,13.181086684376474,-65487151.0,11265201.0
1331,7002000.0,4879693.8,0.6969,3.21,27.1,1.0964660954245802,-54016820.0,4777319.0
1332,5345000.0,3624979.0,0.6782,17.29,14.89,15.34940765910552,-209419000.0,54180000.0
1333,49640000.0,43484640.0,0.8759999999999999,9.81,2.59,20.87396856943064,-274972000.0,53208000.0
1334,47390000.0,31339007.0,0.6613,3.63,30.24,6.490235055378928,220453000.0,210846000.0
1335,7101000.0,6696953.1000000015,0.9431,4.53,1.16,6.890276907655681,-220252000.0,17345000.0
1336,25300000.0,6193440.0,0.2448,75.52,0.0,3.184763653903236,-197446000.0,-64716000.0
1337,50690000.0,33805161.0,0.6669,29.15,4.16,20.023721881390593,-653118000.0,57841000.0
1338,116880000.0,94368912.0,0.8074,16.05,3.21,12.37835497835498,-330287000.0,23414000.0
1339,2291000.0,383971.5999999997,0.16759999999999986,1.37,81.87,7.7629171151776095,-123476000.0,7482000.0
1340,2518000.0,2342999.0,0.9305,4.95,2.0,6.301851147533189,-61117998.0,-3004140.0
1341,1530000.0,1063044.0,0.6948,24.69,5.83,4.4240258208411065,-101826000.0,55310000.0
1342,2290000.0,1175686.0,0.5134,46.42,2.24,12.92509514862456,-158920000.0,22132000.0
1343,2518000.0,2342999.0,0.9305,4.95,2.0,6.301851147533189,-61117998.0,-3004140.0
1344,8233000.0,5444482.9,0.6613,3.63,30.24,0.3596706379284655,-17154048.0,-7164586.0
1345,22650000.0,5544720.0,0.2448,75.52,0.0,3.184763653903236,-197446000.0,-64716000.0
1346,4506000.0,3116349.6,0.6916,25.01,5.83,2.0891832229580576,-170913000.0,11856000.0
1347,22650000.0,5544720.0,0.2448,75.52,0.0,3.184763653903236,-197446000.0,-64716000.0
1348,8025000.0,3120119.9999999995,0.3887999999999999,1.74,59.38,0.3596706379284655,-17154048.0,-7164586.0
1349,20260000.0,4959648.0,0.2448,75.52,0.0,21.306868686868686,-8429000.0,8251000.0
1350,50690000.0,30464690.0,0.601,35.74,4.16,20.023721881390593,-653118000.0,57841000.0
1351,11450000.0,9847000.0,0.86,10.24,3.76,6.737153993335241,-127263220.0,6132108.0
1352,2350000.0,2010425.0,0.8555,6.82,7.63,6.301851147533189,-61117998.0,-3004140.0
1353,9747000.0,3789633.5999999987,0.3887999999999999,1.74,59.38,2.4253770624557145,-189571000.0,23602000.0
1354,596700.0,395254.0800000001,0.6624000000000001,1.73,32.03,0.8943876989623204,-95619939.0,-42649.0
1355,15150000.0,12562380.0,0.8292,15.03,2.05,8.313425132736324,-87701215.0,24230250.0
1356,26080000.0,21255200.0,0.815,17.4,1.1,13.133237271853984,-135819000.0,15285000.0
1357,50690000.0,30464690.0,0.601,35.74,4.16,20.023721881390593,-653118000.0,57841000.0
1358,4311000.0,3723841.8,0.8638,4.64,8.98,19.22947976878613,-161948000.0,29988000.0
1359,2367000.0,2024968.5,0.8555,6.82,7.63,5.333639095366124,-147565000.0,14888000.0
1360,1530000.0,1058148.0,0.6916,25.01,5.83,4.4240258208411065,-101826000.0,55310000.0
1361,11830000.0,10807888.0,0.9136,6.64,2.0,10.193691241061382,-564071000.0,27186000.0
1362,22510000.0,14802576.000000002,0.6576000000000001,32.48,1.76,5.025607412153171,-158982000.0,119142000.0
1363,78800000.0,23238120.0,0.29489999999999994,64.67,5.84,4.19013631311063,686184000.0,212326000.0
1364,20260000.0,4959648.0,0.2448,75.52,0.0,21.306868686868686,-8429000.0,8251000.0
1365,1346000.0,1167655.0,0.8675,4.27,8.98,12.047417784282686,-73678350.0,10788086.0
1366,45380000.0,38849818.0,0.8561,11.76,2.63,19.67350999366917,-261913000.0,65218000.0
1367,20260000.0,4959648.0,0.2448,75.52,0.0,17.35700325732899,-5004000.0,6946000.0
1368,11740000.0,4505811.999999999,0.3837999999999999,2.24,59.38,3.0627271342636795,-35390016.0,-1391950.0
1369,2260000.0,1945860.0,0.861,6.9,7.0,2.6153614159091414,-57645859.0,10165483.0
1370,45380000.0,39094870.0,0.8615,11.22,2.63,19.67350999366917,-261913000.0,65218000.0
1371,5683000.0,266532.69999999966,0.046899999999999935,1.55,93.76,10.814363906004717,-151856399.0,5681951.0
1372,11450000.0,9042065.0,0.7897,19.93,1.1,0.6920292289167834,-20652175.0,-9625013.0
1373,7099000.0,6707845.1,0.9449,4.35,1.16,9.63735377168213,-213409000.0,22854000.0
1374,2056000.0,314568.0000000001,0.15300000000000002,2.83,81.87,5.660047656870532,-117170000.0,-2365000.0
1375,1960000.0,1372979.9999999998,0.7004999999999999,27.1,2.85,16.616478956727914,-203766000.0,28545000.0
1376,11040000.0,10525536.0,0.9534,2.51,2.15,9.743657042869641,-530784000.0,21650000.0
1377,45910000.0,32600691.0,0.7101,27.27,1.72,6.490235055378928,220453000.0,210846000.0
1378,2222000.0,1598951.2,0.7196,8.46,19.58,3.329565524549629,-123334000.0,6241000.0
1379,878900.0,134471.7,0.15300000000000002,2.83,81.87,5.660047656870532,-117170000.0,-2365000.0
1380,11490000.0,9062163.0,0.7887,20.03,1.1,0.6920292289167834,-20652175.0,-9625013.0
1381,10600000.0,8673980.0,0.8183,14.8,3.37,1.5081817735985454,-121422318.0,-1858616.0
1382,4261000.0,3851517.9,0.9039,0.63,8.98,18.41602881584872,-152120000.0,13312000.0
1383,13240000.0,6949675.999999999,0.5248999999999999,41.1,6.41,1.9748522339292929,-984485000.0,-61725000.0
1384,24640000.0,19741568.0,0.8012,17.86,2.02,13.038664837993839,-126927351.0,30753875.0
1385,878900.0,148534.09999999995,0.16899999999999993,1.23,81.87,5.660047656870532,-117170000.0,-2365000.0
1386,10490000.0,8271365.0,0.7885,20.01,1.14,0.6920292289167834,-20652175.0,-9625013.0
1387,45910000.0,32091090.000000004,0.6990000000000001,28.36,1.74,6.490235055378928,220453000.0,210846000.0
1388,753700.0,659939.7200000001,0.8756000000000002,7.22,5.22,20.48950646861524,-376720000.0,-1342000.0
1389,10490000.0,8271365.0,0.7885,20.01,1.14,1.6230717100107594,-17944230.0,-7418080.0
1390,9633000.0,6848099.7,0.7109,27.5,1.41,3.6460489370236666,-174691000.0,17576000.0
1391,8543000.0,5915173.2,0.6924,2.2,28.56,3.913992300270351,-34659801.0,-2073523.0
1392,2199000.0,1885422.6,0.8573999999999999,7.23,7.03,6.141323825196563,-124492000.0,20010000.0
1393,8305000.0,5904024.5,0.7109,27.5,1.41,,,
1394,45910000.0,32178319.000000004,0.7009000000000001,28.06,1.85,6.490235055378928,220453000.0,210846000.0
1395,2182000.0,1631699.6,0.7478,11.2,14.02,2.3067534788714408,-210575000.0,4619000.0
1396,2000000.0,439800.0,0.2199,75.31,2.7,8.383212267958031,-144070000.0,31203000.0
1397,2560000.0,1794304.0000000002,0.7009000000000001,28.06,1.85,19.20018729880012,-180123000.0,55610000.0
1398,878900.0,149676.67,0.1703,1.1,81.87,0.3487218234479285,-119584000.0,-12001000.0
1399,5472000.0,3835324.8,0.7009000000000001,28.06,1.85,15.243483912276082,-150122962.0,7243918.0
1400,878900.0,149676.67,0.1703,1.1,81.87,0.3487218234479285,-119584000.0,-12001000.0
1401,8061000.0,6275488.5,0.7785,18.46,3.69,4.210328664940974,-115606044.0,5113391.0
1402,10990000.0,6613782.0,0.6018,1.55,38.27,7.492695682484863,-150740156.0,12778852.0
1403,7046000.0,6667629.8,0.9463,4.45,0.92,4.2811296534017975,-205861000.0,9620000.0
1404,15970000.0,13342935.0,0.8355,7.84,8.61,8.204698837976354,-123033000.0,22192000.0
1405,1242000.0,747435.6,0.6018,1.55,38.27,17.23268443268443,-147982000.0,15556000.0
