,Market Capitalization,Current Liabilities,Shares,Cash,Operating Expenses,Current Ratio,PE Ratio,Earnings/Share,Debt/Equity,Debt,Current Debt,Interest Expense,Revenue,Price/Sales
38,27111986.0,250814000.0,35210371.0,75890000.0,45197000.0,1.4369999999999998,-0.44299999999999995,0.6,21.71,214949000.0,16273000.0,4617000.0,280130000.0,0.047
39,69595683.0,86385000.0,47997023.0,105191000.0,57938000.0,2.3280000000000003,-0.252,1.38,1.5730000000000002,249614000.0,8349000.0,5570000.0,50497000.0,0.36200000000000004
40,22805085.0,6685000.0,4561017.0,4157000.0,3827000.0,1.475,-1.4880000000000002,-1.36,37.041,5692000.0,0.0,948000.0,1722000.0,1.7480000000000002
41,32028710.0,14557224.0,9073289.0,245879.0,359307.0,0.358,-1.6119999999999999,-0.07,1.4609999999999999,5656208.0,5656208.0,174488.0,208402.0,5.476
42,199396792.0,3876599.0,61352859.0,53980.0,464129.0,0.037000000000000005,32.5,0.03,41.77,0.0,0.0,0.0,0.0,
43,684001374.0,,53943326.0,78009000.0,33423000.0,,-6.468999999999999,-0.47,5.052,1644230000.0,,20327000.0,52064000.0,3.304
44,28260717.0,704162.0,8859159.0,3827050.0,1209704.0,6.855,-1.34,-0.15,0.20199999999999999,218145.0,66631.0,0.0,107800.0,44.405
45,794322774.0,486900000.0,56737341.0,41800000.0,170600000.0,0.522,-7.447,-0.33,15.344000000000001,3612500000.0,109700000.0,48400000.0,423800000.0,0.46
46,3531927518.0,3031000000.0,99490916.0,1137000000.0,280000000.0,1.4140000000000001,20.17,-0.36,-2.7,4735000000.0,452000000.0,65000000.0,1838000000.0,0.331
47,4699639506.0,,98031696.0,0.0,375600000.0,,9.045,1.28,7.019,6473400000.0,,0.0,555600000.0,2.11
48,145143850.0,16949000.0,24559027.0,39373000.0,16512000.0,5.922999999999999,-1.919,-0.68,0.862,32244000.0,534000.0,888000.0,0.0,
49,243459526.0,5463917.0,58664946.0,27458423.0,7700703.0,5.751,-8.3,-0.12,0.21,0.0,0.0,0.0,0.0,
50,16238436.0,34470517.0,27337435.0,1014827.0,5019077.0,0.076,0.152,-0.3,8.54,26740638.0,21911308.0,901810.0,1847279.0,0.617
51,10899685.0,5656168.0,8934168.0,4861607.0,2185806.0,1.026,-0.961,-0.11,1.611,280452.0,279916.0,0.0,1348016.0,1.7730000000000001
52,209140814.0,36390000.0,62994221.0,47113000.0,36706000.0,2.977,-3.0460000000000003,-0.28,2.895,56176000.0,1803000.0,0.0,32352000.0,1.844
53,24059854.0,17298000.0,4043673.0,2321000.0,9663000.0,0.946,-0.821,-2.95,2.292,5591000.0,0.0,0.0,4074000.0,0.9990000000000001
54,49925395.0,3922999.0,15361660.0,8996860.0,4887912.0,10.042,-2.031,-0.25,0.188,0.0,0.0,0.0,575801.0,8.606
55,10508996.0,4614701.0,38922209.0,9837.0,816758.0,0.242,-2.7,-0.02,-88.62200000000001,2067700.0,2067700.0,41248.0,86317.0,14.934000000000001
56,10722999.0,8501647.0,5555958.0,95930.0,234408.0,1.043,-19.3,0.07,2.9019999999999997,5577342.0,3611295.0,85851.0,6343399.0,0.38
57,168053716.0,66616000.0,11986713.0,56669000.0,4537000.0,1.151,32.605,0.04,0.774,9070000.0,9070000.0,96000.0,76191000.0,0.585
58,56353540.0,83147000.0,31307522.0,1931000.0,44855000.0,0.647,-0.8140000000000001,-2.23,-4.638,16780000.0,16780000.0,225000.0,-14467000.0,0.439
59,107511666.0,3265665.0,8691323.0,6508055.0,796836.0,5.5820000000000025,-51.542,-0.07,0.256,3294909.0,2499762.0,23233.0,3032480.0,9.901
60,102034299.0,107280000.0,38944389.0,2856000.0,77772000.0,1.6909999999999998,-0.59,0.16,-19.432000000000002,593919000.0,6758000.0,11060000.0,241862000.0,0.12
61,10693058.0,3669000.0,4160723.0,1870000.0,2108000.0,0.643,-0.47700000000000004,-0.67,0.581,493000.0,153000.0,0.0,0.0,
62,30072627.0,14456000.0,128077628.0,6272000.0,4459000.0,0.542,-0.978,-0.03,-3.9760000000000004,2013000.0,656000.0,0.0,4605000.0,3.384
63,4581397579.0,,114735727.0,565553000.0,248077000.0,,10.48,0.95,1.982,2153784000.0,,23284000.0,452554000.0,2.6489999999999996
64,60222307.0,101038000.0,45578072.0,33546000.0,60970000.0,1.841,66.065,-0.18,5.77,925727000.0,34925000.0,15657000.0,105854000.0,0.138
65,84352987.0,116188000.0,14224787.0,33065000.0,15066000.0,0.797,-1.739,-1.02,-7.274,163347000.0,13162000.0,3696000.0,42709000.0,0.483
66,49629620.0,,22558918.0,140832000.0,13940000.0,,9.167,0.0,11.530999999999999,2289531000.0,,27595000.0,85723000.0,0.14400000000000002
67,10899685.0,5656168.0,8934168.0,4861607.0,2185806.0,1.026,-0.961,-0.11,1.611,280452.0,279916.0,0.0,1348016.0,1.7730000000000001
68,14647539.0,9891000.0,8726045.0,8213000.0,5509000.0,2.023,-9.874,-1.16,0.711,374000.0,374000.0,-152000.0,6635000.0,0.7120000000000001
69,24242148.0,2946402.0,10143158.0,3760476.0,2188667.0,8.232000000000001,34.143,0.0,0.24100000000000002,3597096.0,919186.0,13676.0,6939318.0,0.752
70,16238436.0,34470517.0,27337435.0,1014827.0,5019077.0,0.076,0.152,-0.3,8.54,26740638.0,21911308.0,901810.0,1847279.0,0.617
71,24044812.0,2355000.0,15132040.0,1971000.0,1843000.0,1.739,-26.483,0.0,1.7619999999999998,5169000.0,499000.0,24000.0,2830000.0,2.031
72,10722999.0,8501647.0,5555958.0,95930.0,234408.0,1.043,-19.3,0.07,2.9019999999999997,5577342.0,3611295.0,85851.0,6343399.0,0.38
73,98915843.0,30688000.0,22791669.0,27812000.0,13676000.0,1.089,-1.808,-0.62,7.374,16536000.0,10007000.0,1066000.0,0.0,
74,3513586848.0,59206000.0,109799589.0,115516000.0,64739000.0,6.807,-5.556,5.77,0.20800000000000002,0.0,0.0,0.0,980000.0,434.259
75,14647539.0,9891000.0,8726045.0,8213000.0,5509000.0,2.023,-9.874,-1.16,0.711,374000.0,374000.0,-152000.0,6635000.0,0.7120000000000001
76,10693058.0,3669000.0,4160723.0,1870000.0,2108000.0,0.643,-0.47700000000000004,-0.67,0.581,493000.0,153000.0,0.0,0.0,
77,22810760.0,76402050.0,52775198.0,198671.0,2158814.0,0.551,-1.235,-0.04,8.65,29544411.0,20155517.0,324522.0,8089804.0,0.8440000000000001
78,24242148.0,2946402.0,10143158.0,3760476.0,2188667.0,8.232000000000001,34.143,0.0,0.24100000000000002,3597096.0,919186.0,13676.0,6939318.0,0.752
79,22130795.0,2449335.0,4863911.0,6376557.0,3085564.0,4.5,-0.765,-0.4,0.363,4558495.0,623905.0,1560315.0,976824.0,4.218
80,93255123.0,,63438859.0,131000000.0,123400000.0,,-1.564,-0.28,-15.552,877500000.0,,23800000.0,290900000.0,0.07400000000000001
81,11533113.0,290000.0,11089532.0,3199000.0,860000.0,15.231,-2.667,-0.09,0.8240000000000001,1856000.0,0.0,96000.0,0.0,24.178
82,242614180.0,49170000.0,210968852.0,46432000.0,6421000.0,2.5380000000000003,0.593,-0.2,4.1339999999999995,181079000.0,9809000.0,3277000.0,16264000.0,4.096
83,2863402596.0,47912000.0,46574538.0,103381000.0,61411000.0,8.846,-9.964,-1.26,0.12300000000000001,383000.0,383000.0,0.0,0.0,
84,82246360.0,4684000.0,99092000.0,1773000.0,6041000.0,1.6969999999999998,-7.545,-0.04,1.0070000000000001,3190000.0,389000.0,208000.0,5620000.0,3.8080000000000003
85,251561190.0,14990000.0,89843282.0,83614000.0,4615000.0,5.912999999999999,4.667,-0.05,0.841,111888000.0,0.0,-1204000.0,-4302000.0,
86,1636596789.0,539101000.0,405098215.0,229346000.0,260685000.0,1.051,-28.857,-0.09,4.129,2008063000.0,0.0,29509000.0,460215000.0,1.084
87,10693058.0,3669000.0,4160723.0,1870000.0,2108000.0,0.643,-0.47700000000000004,-0.67,0.581,493000.0,153000.0,0.0,0.0,
88,585718348.0,77410000.0,174320937.0,176225000.0,36370000.0,2.699,-4.8,0.04,-4.091,26847000.0,2971000.0,24000.0,44864000.0,7.119
89,21957960.0,3876271.0,54723889.0,1256739.0,1511443.0,0.46399999999999997,-20.063,-0.01,1.746,2504743.0,850402.0,27234.0,1168734.0,4.896
90,270988296.0,36932000.0,4524767.0,33761000.0,8798000.0,4.01,10.657,1.4,0.295,1910000.0,200000.0,11000.0,54205000.0,1.0659999999999998
91,1303616438.0,122500000.0,145981684.0,16800000.0,43600000.0,2.22,26.265,-0.01,0.58,172100000.0,2100000.0,0.0,78400000.0,3.3560000000000003
92,30644614.0,5558812.0,108707392.0,9301406.0,4562716.0,2.499,-0.231,-0.12,0.583,2539970.0,1566781.0,62409.0,1783742.0,5.5429999999999975
93,20944251.0,19387711.0,11023870.0,806245.0,4609270.0,0.7340000000000001,-2.8789999999999996,-0.03,5.6160000000000005,8820773.0,7241190.0,517391.0,11602722.0,0.528
94,67926356.0,11712000.0,27953233.0,23498000.0,13269000.0,5.962999999999999,-1.4909999999999999,-0.44,0.22899999999999998,2977000.0,927000.0,0.0,0.0,
95,135809428.0,9174000.0,70734077.0,13526000.0,9542000.0,1.9180000000000001,-2.233,0.1,1.859,2313000.0,841000.0,27000.0,3916000.0,13.770999999999999
96,12533605.0,539051.0,10479603.0,6777052.0,2090882.0,14.235,-1.375,-0.19,0.075,0.0,0.0,0.0,0.0,
97,93980751.0,79426000.0,85437046.0,69260000.0,97670000.0,1.422,-0.948,-0.85,1.722,76064000.0,11208000.0,548000.0,59225000.0,0.37
98,48944783.0,6441680.0,17733617.0,18271352.0,5894501.0,5.002,-3.407,-0.23,1.319,25576142.0,790437.0,663463.0,6850741.0,1.42
99,715653596.0,555150000.0,124461495.0,296353000.0,168012000.0,1.285,-3.343,-1.01,3.437,800866000.0,27685000.0,13636000.0,241475000.0,0.515
100,36251074.0,9144681.0,29959565.0,13563791.0,8889519.0,2.9019999999999997,-0.7859999999999999,-0.29,0.435,2018203.0,598323.0,0.0,674942.0,15.165999999999999
101,134518703.0,18276000.0,46068049.0,76370000.0,32330000.0,4.7219999999999995,-1.003,-0.65,0.293,7069000.0,1922000.0,0.0,0.0,
102,833984679.0,2466526000.0,126553062.0,1000340000.0,1094862000.0,1.551,-1.334,-0.54,3.4139999999999997,3770188000.0,463005000.0,15370000.0,3106822000.0,0.075
103,2607293951.0,,91291805.0,2293392000.0,264027000.0,,10.578,2.42,14.25,652381000.0,,10035000.0,1113835000.0,0.753
104,900473699.0,652247000.0,396684449.0,13341000.0,143558000.0,0.41200000000000003,9.458,-0.11,1.232,3266055000.0,42858000.0,689000.0,196095000.0,1.341
105,82246360.0,4684000.0,99092000.0,1773000.0,6041000.0,1.6969999999999998,-7.545,-0.04,1.0070000000000001,3190000.0,389000.0,208000.0,5620000.0,3.8080000000000003
106,16397771.0,15949487.0,20733052.0,5510888.0,7536285.0,1.15,-0.371,-0.01,3.424,82755.0,82755.0,0.0,3175236.0,1.883
107,10693058.0,3669000.0,4160723.0,1870000.0,2108000.0,0.643,-0.47700000000000004,-0.67,0.581,493000.0,153000.0,0.0,0.0,
108,12981797.0,6886651.0,16026910.0,359685.0,3145633.0,1.111,-0.9309999999999999,-0.29,-2.411,8531368.0,1986908.0,6336.0,2420437.0,1.2429999999999999
109,27210221.0,36986000.0,14868973.0,4831000.0,23178000.0,0.317,-0.258,-1.58,-1.9809999999999999,13425000.0,5800000.0,406000.0,0.0,735.4110000000003
110,37341639.0,4938541.0,11930236.0,2708223.0,2966092.0,1.35,-0.406,5.62,1.4269999999999998,3159987.0,1970043.0,44877.0,820674.0,10.673
111,36251074.0,9144681.0,29959565.0,13563791.0,8889519.0,2.9019999999999997,-0.7859999999999999,-0.29,0.435,2018203.0,598323.0,0.0,674942.0,15.165999999999999
112,58206189.0,18488000.0,73678720.0,31144000.0,9474000.0,1.9240000000000002,-1.145,-0.14,1.197,9267000.0,4812000.0,199000.0,0.0,17.401
113,32421247.0,9044210.0,17245344.0,7107753.0,2060913.0,0.7390000000000001,-3.4810000000000003,-0.13,11.753,38637370.0,2974203.0,979202.0,1426775.0,8.245
114,36017506.0,4468907.0,34632217.0,21684089.0,9509277.0,4.967,-0.8190000000000001,-0.29,0.309,2124484.0,722291.0,0.0,45643.0,179.959
115,21957960.0,3876271.0,54723889.0,1256739.0,1511443.0,0.46399999999999997,-20.063,-0.01,1.746,2504743.0,850402.0,27234.0,1168734.0,4.896
116,30644614.0,5558812.0,108707392.0,9301406.0,4562716.0,2.499,-0.231,-0.12,0.583,2539970.0,1566781.0,62409.0,1783742.0,5.5429999999999975
117,22810760.0,76402050.0,52775198.0,198671.0,2158814.0,0.551,-1.235,-0.04,8.65,29544411.0,20155517.0,324522.0,8089804.0,0.8440000000000001
118,60222307.0,101038000.0,45578072.0,33546000.0,60970000.0,1.841,66.065,-0.18,5.77,925727000.0,34925000.0,15657000.0,105854000.0,0.138
119,24242148.0,2946402.0,10143158.0,3760476.0,2188667.0,8.232000000000001,34.143,0.0,0.24100000000000002,3597096.0,919186.0,13676.0,6939318.0,0.752
120,38693774.0,,28038967.0,15566000.0,2800000.0,,-138.0,0.0,8.015,89368000.0,,0.0,2693000.0,3.359
121,37341639.0,4938541.0,11930236.0,2708223.0,2966092.0,1.35,-0.406,5.62,1.4269999999999998,3159987.0,1970043.0,44877.0,820674.0,10.673
122,44115082.0,16220000.0,86500160.0,2635000.0,11701000.0,0.242,-0.11800000000000001,2.0,-5.01,15257000.0,3669000.0,848000.0,10846000.0,0.909
123,22810760.0,76402050.0,52775198.0,198671.0,2158814.0,0.551,-1.235,-0.04,8.65,29544411.0,20155517.0,324522.0,8089804.0,0.8440000000000001
124,24242148.0,2946402.0,10143158.0,3760476.0,2188667.0,8.232000000000001,34.143,0.0,0.24100000000000002,3597096.0,919186.0,13676.0,6939318.0,0.752
125,20944251.0,19387711.0,11023870.0,806245.0,4609270.0,0.7340000000000001,-2.8789999999999996,-0.03,5.6160000000000005,8820773.0,7241190.0,517391.0,11602722.0,0.528
126,24242148.0,2946402.0,10143158.0,3760476.0,2188667.0,8.232000000000001,34.143,0.0,0.24100000000000002,3597096.0,919186.0,13676.0,6939318.0,0.752
127,69023206.0,6878000.0,16356210.0,2776000.0,6339000.0,0.583,-1.709,-0.38,-0.262,0.0,0.0,0.0,0.0,131.976
128,20944251.0,19387711.0,11023870.0,806245.0,4609270.0,0.7340000000000001,-2.8789999999999996,-0.03,5.6160000000000005,8820773.0,7241190.0,517391.0,11602722.0,0.528
129,45303642.0,4369480.0,27965211.0,3975494.0,2887644.0,2.325,-4.378,-0.11,0.607,285661.0,200823.0,-19044.0,701486.0,16.419
130,26974175.0,6249000.0,16650725.0,4064000.0,4982000.0,4.03,-3.176,-0.12,0.239,4243000.0,0.0,0.0,6325000.0,1.077
131,20298168.0,,6226432.0,53283.0,736009.0,,-3.9760000000000004,-0.52,-1.032,3356054.0,,1550418.0,0.0,
132,69023206.0,6878000.0,16356210.0,2776000.0,6339000.0,0.583,-1.709,-0.38,-0.262,0.0,0.0,0.0,0.0,131.976
133,22841877.0,11309713.0,84914040.0,6029247.0,7190605.0,2.985,-0.727,-0.09,0.505,2833285.0,1041695.0,0.0,8726419.0,0.774
134,30644614.0,5558812.0,108707392.0,9301406.0,4562716.0,2.499,-0.231,-0.12,0.583,2539970.0,1566781.0,62409.0,1783742.0,5.5429999999999975
135,77570389.0,368000000.0,43578870.0,290000000.0,73000000.0,1.9180000000000001,0.7979999999999999,-1.56,11.455,171000000.0,14000000.0,4000000.0,329000000.0,0.062
136,48274939.0,3883000.0,17618591.0,13219000.0,7616000.0,14.275,-1.864,-0.43,0.327,9681000.0,0.0,277000.0,0.0,
137,20146095.0,108934747.0,32977082.0,135056.0,1596644.0,0.18600000000000005,-0.091,-0.03,-1.768,38170391.0,6725389.0,124385.0,342058.0,420.973
138,129766000.0,1266600000.0,71300000.0,450700000.0,265000000.0,1.516,-1.328,-0.18,-8.98,2384200000.0,273900000.0,33900000.0,1409500000.0,0.021
139,27111986.0,250814000.0,35210371.0,75890000.0,45197000.0,1.4369999999999998,-0.44299999999999995,0.6,21.71,214949000.0,16273000.0,4617000.0,280130000.0,0.047
140,103186132.0,8031000.0,86711035.0,90943000.0,15483000.0,11.720999999999998,-1.202,-0.25,0.18600000000000005,0.0,0.0,0.0,0.0,
141,102134495.0,1387000.0,24729902.0,23081000.0,1576000.0,16.834,-15.296,-0.09,0.063,90000.0,90000.0,0.0,0.0,
142,37318245.0,8728000.0,35882928.0,9436000.0,5912000.0,4.328,1.926,0.16,0.35700000000000004,2941000.0,774000.0,46000.0,126000.0,66.403
143,28309506.0,17190532.0,10723298.0,4910994.0,6415641.0,0.39799999999999996,-3.667,-0.08,2.4130000000000003,10418800.0,9886250.0,1092887.0,6755845.0,0.821
144,149722507.0,24293000.0,54247285.0,57032000.0,21255000.0,3.4389999999999996,-3.033,-0.16,0.63,0.0,0.0,0.0,5606000.0,6.896
145,73987318.0,43149000.0,30700132.0,13380000.0,36094000.0,0.643,-4.463,-0.28,1.2109999999999999,79184000.0,9320000.0,1962000.0,95149000.0,0.23399999999999999
146,135809428.0,9174000.0,70734077.0,13526000.0,9542000.0,1.9180000000000001,-2.233,0.1,1.859,2313000.0,841000.0,27000.0,3916000.0,13.770999999999999
147,186505876.0,14027893.0,86345313.0,26752135.0,8172255.0,6.117999999999999,-2.427,-0.17,3.852,83428289.0,229073.0,2730890.0,12037049.0,6.355
148,106937280.0,9416000.0,111393000.0,18261000.0,7427000.0,3.8569999999999998,-3.556,-0.04,0.35200000000000004,6282000.0,6010000.0,71000.0,2073000.0,51.58600000000001
149,23426000.0,164606369.0,45050000.0,4685741.0,789007.0,0.5589999999999999,8.667,-0.01,1.1840000000000002,109643026.0,91958515.0,17253.0,2304244.0,0.6779999999999999
150,28518399.0,24627411.0,23934871.0,12803036.0,8246002.0,0.633,-1.295,-0.13,0.613,13833616.0,13833616.0,678684.0,6457060.0,1.094
151,136460226.0,87405000.0,33121414.0,49917000.0,68960000.0,2.503,8.766,0.36,0.662,135122000.0,21347000.0,0.0,156923000.0,0.276
152,81056775.0,10332000.0,22768757.0,1641000.0,4598000.0,0.99,-4.188,-0.22,-3.5660000000000003,22605000.0,2196000.0,1266000.0,4436000.0,4.195
153,77570389.0,368000000.0,43578870.0,290000000.0,73000000.0,1.9180000000000001,0.7979999999999999,-1.56,11.455,171000000.0,14000000.0,4000000.0,329000000.0,0.062
154,154923364.0,14400000.0,34049091.0,53241000.0,23532000.0,12.062000000000001,2.645,-0.69,0.179,19790000.0,2901000.0,0.0,0.0,1.048
155,126745182.0,93004000.0,67060943.0,50465000.0,30384000.0,1.013,-3.78,-0.11,-4.632,489585000.0,4007000.0,10051000.0,54498000.0,0.341
156,65691000.0,48642000.0,35317742.0,44973000.0,6278000.0,2.8280000000000003,-18.6,-0.1,0.516,2296000.0,1342000.0,0.0,14183000.0,0.998
157,20944251.0,19387711.0,11023870.0,806245.0,4609270.0,0.7340000000000001,-2.8789999999999996,-0.03,5.6160000000000005,8820773.0,7241190.0,517391.0,11602722.0,0.528
158,68252666.0,9107000.0,97727185.0,33614000.0,6501000.0,4.1160000000000005,-2.5869999999999997,-0.07,0.562,12841000.0,5037000.0,117000.0,31000.0,2201.699
159,73202001.0,160013000.0,29756911.0,17801000.0,45610000.0,1.9480000000000002,5.125,0.86,1.4509999999999998,119838000.0,2099000.0,1576000.0,189888000.0,0.14
160,60222307.0,101038000.0,45578072.0,33546000.0,60970000.0,1.841,66.065,-0.18,5.77,925727000.0,34925000.0,15657000.0,105854000.0,0.138
161,45995102.0,8435398.0,79384021.0,9434524.0,5517679.0,1.8030000000000002,-0.966,-0.1,0.943,1928177.0,265936.0,0.0,1999116.0,15.085
162,20298168.0,,6226432.0,53283.0,736009.0,,-3.9760000000000004,-0.52,-1.032,3356054.0,,1550418.0,0.0,
163,198341361.0,28162000.0,200344809.0,13914000.0,30166000.0,5.0280000000000005,-2.75,-0.15,0.225,2554000.0,354000.0,0.0,171000.0,431.17699999999996
164,184259256.0,5270582.0,122839504.0,11465613.0,6543682.0,2.32,-6.0,-0.06,4.7139999999999995,69056.0,58892.0,26310.0,0.0,
165,45995102.0,8435398.0,79384021.0,9434524.0,5517679.0,1.8030000000000002,-0.966,-0.1,0.943,1928177.0,265936.0,0.0,1999116.0,15.085
166,173886952.0,642900000.0,242182385.0,70300000.0,154400000.0,1.084,0.446,1.54,0.948,1984000000.0,354300000.0,34200000.0,225800000.0,0.151
167,28032833.0,96181000.0,38228328.0,22179000.0,24586000.0,0.5670000000000001,-1.3840000000000001,-0.17,3.133,19697000.0,7331000.0,207000.0,43400000.0,0.163
168,146623663.0,10533608.0,54710322.0,41897144.0,17267929.0,7.577000000000001,-1.74,-0.33,0.155,0.0,0.0,0.0,0.0,
169,60222307.0,101038000.0,45578072.0,33546000.0,60970000.0,1.841,66.065,-0.18,5.77,925727000.0,34925000.0,15657000.0,105854000.0,0.138
170,44115082.0,16220000.0,86500160.0,2635000.0,11701000.0,0.242,-0.11800000000000001,2.0,-5.01,15257000.0,3669000.0,848000.0,10846000.0,0.909
171,186505876.0,14027893.0,86345313.0,26752135.0,8172255.0,6.117999999999999,-2.427,-0.17,3.852,83428289.0,229073.0,2730890.0,12037049.0,6.355
172,56353540.0,83147000.0,31307522.0,1931000.0,44855000.0,0.647,-0.8140000000000001,-2.23,-4.638,16780000.0,16780000.0,225000.0,-14467000.0,0.439
173,68252666.0,9107000.0,97727185.0,33614000.0,6501000.0,4.1160000000000005,-2.5869999999999997,-0.07,0.562,12841000.0,5037000.0,117000.0,31000.0,2201.699
174,22805085.0,6685000.0,4561017.0,4157000.0,3827000.0,1.475,-1.4880000000000002,-1.36,37.041,5692000.0,0.0,948000.0,1722000.0,1.7480000000000002
175,27908543.0,60572000.0,100752864.0,11213000.0,11827000.0,0.312,-0.213,-0.29,-1.838,44775000.0,42902000.0,1690000.0,3069000.0,3.3480000000000003
176,102134495.0,1387000.0,24729902.0,23081000.0,1576000.0,16.834,-15.296,-0.09,0.063,90000.0,90000.0,0.0,0.0,
177,25213887.0,5976000.0,10638771.0,14032000.0,5082000.0,4.346,-1.261,-0.48,0.317,0.0,0.0,0.0,0.0,
178,37341639.0,4938541.0,11930236.0,2708223.0,2966092.0,1.35,-0.406,5.62,1.4269999999999998,3159987.0,1970043.0,44877.0,820674.0,10.673
179,28518399.0,24627411.0,23934871.0,12803036.0,8246002.0,0.633,-1.295,-0.13,0.613,13833616.0,13833616.0,678684.0,6457060.0,1.094
180,76634375.0,724165.0,10621535.0,13213929.0,1224895.0,18.269000000000002,-16.033,-0.13,0.057,0.0,0.0,0.0,0.0,
181,28518399.0,24627411.0,23934871.0,12803036.0,8246002.0,0.633,-1.295,-0.13,0.613,13833616.0,13833616.0,678684.0,6457060.0,1.094
182,36017506.0,4468907.0,34632217.0,21684089.0,9509277.0,4.967,-0.8190000000000001,-0.29,0.309,2124484.0,722291.0,0.0,45643.0,179.959
183,99915389.0,2835463.0,78058898.0,764891.0,5288604.0,0.5539999999999999,-5.332999999999998,-0.07,1.349,3190000.0,0.0,22608.0,479198.0,64.616
184,52971599.0,6332000.0,52447128.0,10688000.0,8335000.0,1.7590000000000001,-0.99,-0.24,0.86,2671000.0,612000.0,0.0,459000.0,72.07
185,21661960.0,127468000.0,8949744.0,10287000.0,54286000.0,1.263,-0.321,-2.34,10.38,69664000.0,3418000.0,1169000.0,123639000.0,0.043
186,93675201.0,12498000.0,30814211.0,25895000.0,10659000.0,5.053,-2.097,-0.35,1.063,33589000.0,3302000.0,397000.0,93000.0,156.125
187,42051299.0,4826000.0,7103260.0,33129000.0,1988000.0,7.4460000000000015,-3.4819999999999998,-0.43,0.177,903000.0,143000.0,103000.0,0.0,
188,42220896.0,31988000.0,76598143.0,29317000.0,62109000.0,1.285,-0.138,-0.23,6.813,126856000.0,3612000.0,2838000.0,43100000.0,0.22
189,121252096.0,38701000.0,83622135.0,129258000.0,16411000.0,3.4210000000000003,-0.96,-0.29,0.252,7950000.0,1699000.0,400000.0,0.0,
190,21028491.0,121861000.0,40290640.0,15474000.0,5175000.0,0.551,-1.214,-0.05,-3.4960000000000004,51758000.0,39236000.0,1618000.0,11512000.0,0.48200000000000004
191,107511666.0,3265665.0,8691323.0,6508055.0,796836.0,5.5820000000000025,-51.542,-0.07,0.256,3294909.0,2499762.0,23233.0,3032480.0,9.901
192,90830878.0,7771000.0,42844754.0,62413000.0,15923000.0,8.115,-1.643,-0.42,0.42200000000000004,15529000.0,1507000.0,604000.0,0.0,
193,54134335.0,66642819.0,23233620.0,13394156.0,19484609.0,1.162,-1.207,-0.38,3.3539999999999996,74521447.0,54801334.0,2031697.0,220320323.0,0.065
194,38230965.0,45611000.0,11876659.0,25000.0,4631000.0,0.23,-35.766999999999996,-0.08,14.35,30598000.0,24743000.0,693000.0,5252000.0,1.699
195,32698748.0,19833000.0,40368825.0,362000.0,5211000.0,0.11699999999999999,-2.314,-0.1,6.216,2182000.0,1077000.0,97000.0,2688000.0,1.7080000000000002
196,45995102.0,8435398.0,79384021.0,9434524.0,5517679.0,1.8030000000000002,-0.966,-0.1,0.943,1928177.0,265936.0,0.0,1999116.0,15.085
197,93255123.0,,63438859.0,131000000.0,123400000.0,,-1.564,-0.28,-15.552,877500000.0,,23800000.0,290900000.0,0.07400000000000001
198,22805085.0,6685000.0,4561017.0,4157000.0,3827000.0,1.475,-1.4880000000000002,-1.36,37.041,5692000.0,0.0,948000.0,1722000.0,1.7480000000000002
199,30644614.0,5558812.0,108707392.0,9301406.0,4562716.0,2.499,-0.231,-0.12,0.583,2539970.0,1566781.0,62409.0,1783742.0,5.5429999999999975
